Lat,Long
38.551525,-90.269073
38.551525,-90.269073
38.602662,-90.21813
38.654256,-90.25673
38.654256,-90.25673
38.677893,-90.23509
38.559548,-90.268156
38.559548,-90.268156
38.559548,-90.268156
38.655547,-90.298344
38.655547,-90.298344
38.716935,-90.24083
38.716935,-90.24083
38.716935,-90.24083
38.716935,-90.24083
38.712673,-90.25309
38.585337,-90.233946
38.637941,-90.25246
38.572589,-90.24901
38.596114,-90.257
38.613707,-90.22114
38.720951,-90.24593
38.576068,-90.25091
38.576068,-90.25091
38.605289,-90.20075
38.676388,-90.23084
38.630969,-90.19449
38.663025,-90.234488
38.6815,-90.234789
38.651007,-90.294419
38.649446,-90.289618
38.631865,-90.195698
38.631827,-90.2332
38.665257,-90.290689
38.635438,-90.215299
38.579468,-90.263046
38.574068,-90.27376
38.578768,-90.28908
38.654927,-90.28187
38.694722,-90.247129
38.708061,-90.253104
38.59198,-90.26273
38.59198,-90.26273
38.629999,-90.19383
38.677728,-90.27449
38.691896,-90.24727
38.627621,-90.258983
38.612926,-90.242799
38.608183,-90.299246
38.556439,-90.262536
38.556439,-90.262536
38.556439,-90.262536
38.556439,-90.262536
38.580831,-90.26745
38.648124,-90.195198
38.681701,-90.255719
38.570427,-90.245416
38.715283,-90.229606
38.655535,-90.19507
38.661099,-90.28474
38.661099,-90.28474
38.585964,-90.254029
38.613168,-90.240503
38.68657,-90.220861
38.707819,-90.251095
38.600108,-90.30014
38.602477,-90.20687
38.615543,-90.28662
38.632595,-90.20229
38.64034,-90.22545
38.593089,-90.2365
38.644244,-90.26366
38.701898,-90.261646
38.635154,-90.19185
38.633149,-90.304932
38.633149,-90.304932
38.586393,-90.242182
38.629741,-90.28755
38.671609,-90.2852
38.66026,-90.26179
38.609755,-90.215886
38.609755,-90.215886
38.660991,-90.2892
38.551733,-90.25355
38.551733,-90.25355
38.551733,-90.25355
38.615543,-90.28662
38.663941,-90.2608
38.593536,-90.250558
38.676681,-90.23699
38.676681,-90.23699
38.575029,-90.25941
38.667019,-90.218833
38.667019,-90.218833
38.55918,-90.28336
38.664288,-90.226582
38.680242,-90.241136
38.629307,-90.184584
38.627589,-90.191091
38.609429,-90.21677
38.599999,-90.24077
38.642109,-90.262295
38.590904,-90.30508
38.713917,-90.240472
38.713917,-90.240472
38.591578,-90.270157
38.661404,-90.21616
38.661404,-90.21616
38.670854,-90.26609
38.670854,-90.26609
38.670854,-90.26609
38.670854,-90.26609
38.564433,-90.294993
38.564433,-90.294993
38.554377,-90.2668
38.636248,-90.262804
38.691926,-90.258409
38.712099,-90.248812
38.616449,-90.231002
38.616449,-90.231002
38.624183,-90.23727
38.582194,-90.247341
38.582194,-90.247341
38.582194,-90.247341
38.598266,-90.27534
38.581924,-90.261736
38.581924,-90.261736
38.715467,-90.22967
38.715467,-90.22967
38.715467,-90.22967
38.715467,-90.22967
38.715467,-90.22967
38.715467,-90.22967
38.624918,-90.2026
38.624918,-90.2026
38.717905,-90.235349
38.654362,-90.194656
38.644558,-90.18177
38.644558,-90.18177
38.644558,-90.18177
38.644558,-90.18177
38.658809,-90.250305
38.72095,-90.229996
38.632855,-90.18413
38.624044,-90.237556
38.658809,-90.250305
38.62438,-90.19941
38.62438,-90.19941
38.62438,-90.19941
38.62438,-90.19941
38.572589,-90.24901
38.63341,-90.203164
38.641734,-90.200517
38.638303,-90.230525
38.638256,-90.230857
38.638256,-90.230857
38.66547,-90.284837
38.562979,-90.296104
38.585992,-90.238922
38.628536,-90.29296
38.628536,-90.29296
38.562979,-90.296104
38.631568,-90.19498
38.631568,-90.19498
38.605822,-90.20841
38.590911,-90.251204
38.638736,-90.23044
38.638736,-90.23044
38.624183,-90.23727
38.597997,-90.273601
38.597997,-90.273601
38.597997,-90.273601
38.588405,-90.228417
38.588405,-90.228417
38.588405,-90.228417
38.588405,-90.228417
38.636145,-90.18886
38.628975,-90.19346
38.689639,-90.24358
38.675943,-90.21007
38.669064,-90.28265
38.669064,-90.28265
38.654176,-90.28988
38.654927,-90.28187
38.672855,-90.24295
38.648066,-90.28309
38.648066,-90.28309
38.602515,-90.217437
38.627013,-90.19121
38.613678,-90.23495
38.613678,-90.23495
38.652634,-90.27517
38.648422,-90.28324
38.648422,-90.28324
38.596427,-90.276306
38.649734,-90.295973
38.648272,-90.284169
38.648272,-90.284169
38.60863,-90.215873
38.650724,-90.285023
38.650724,-90.285023
38.652616,-90.275183
38.630973,-90.194493
38.630973,-90.194493
38.61135,-90.25271
38.61135,-90.25271
38.633347,-90.25524
38.633347,-90.25524
38.642468,-90.252238
38.628128,-90.192247
38.652145,-90.28282
38.652145,-90.28282
38.66842,-90.21392
38.679293,-90.27684
38.56656,-90.24606
38.638532,-90.261764
38.63898,-90.23165
38.663049,-90.26144
38.648368,-90.243635
38.613613,-90.268036
38.617051,-90.20071
38.627308,-90.18833
38.665263,-90.271009
38.665263,-90.271009
38.653382,-90.19853
38.671935,-90.244011
38.671824,-90.24387
38.584834,-90.244568
38.584834,-90.244568
38.622762,-90.25579
38.651048,-90.29492
38.610258,-90.285399
38.620332,-90.25278
38.629655,-90.190313
38.608285,-90.272787
38.593969,-90.24836
38.618227,-90.272933
38.625543,-90.25342
38.630555,-90.193436
38.577546,-90.26834
38.605824,-90.22182
38.613911,-90.289159
38.587141,-90.27629
38.65126,-90.22386
38.571781,-90.238342
38.571781,-90.238342
38.69449,-90.242886
38.581841,-90.272943
38.573375,-90.281286
38.587893,-90.271417
38.587893,-90.271417
38.640955,-90.25064
38.682292,-90.23237
38.598036,-90.26351
38.627922,-90.197998
38.691305,-90.256141
38.581448,-90.30605
38.633052,-90.20145
38.581622,-90.22911
38.638896,-90.25522
38.633052,-90.20145
38.662789,-90.194462
38.609827,-90.24591
38.663019,-90.28041
38.61325,-90.27779
38.551525,-90.269073
38.551525,-90.269073
38.58825,-90.27482
38.697182,-90.25558
38.717023,-90.240813
38.612741,-90.22495
38.612741,-90.22495
38.607277,-90.284281
38.607277,-90.284281
38.607277,-90.284281
38.66216,-90.2323
38.66216,-90.2323
38.66216,-90.2323
38.624183,-90.23727
38.637939,-90.24555
38.637939,-90.24555
38.638652,-90.263708
38.637098,-90.24675
38.613529,-90.26318
38.594291,-90.23084
38.674529,-90.210564
38.631907,-90.20155
38.616639,-90.199523
38.627589,-90.191091
38.627589,-90.191091
38.604473,-90.23669
38.604473,-90.23669
38.587192,-90.25838
38.698956,-90.26006
38.698956,-90.26006
38.698956,-90.26006
38.553096,-90.25304
38.646259,-90.19035
38.640538,-90.244721
38.640538,-90.244721
38.563552,-90.27574
38.648163,-90.226
38.630542,-90.184232
38.630542,-90.184232
38.597108,-90.27038
38.658448,-90.2779
38.591196,-90.271396
38.642406,-90.257608
38.626306,-90.287054
38.626306,-90.287054
38.661811,-90.26126
38.618747,-90.29888
38.618747,-90.29888
38.592943,-90.230204
38.592943,-90.230204
38.592943,-90.230204
38.592943,-90.230204
38.563871,-90.246907
38.631725,-90.205858
38.614213,-90.28568
38.611119,-90.20444
38.600853,-90.22596
38.638572,-90.23151
38.671324,-90.271222
38.671324,-90.271222
38.671324,-90.271222
38.671324,-90.271222
38.636339,-90.25483
38.572602,-90.250674
38.572602,-90.250674
38.572602,-90.250674
38.689457,-90.23988
38.627874,-90.25016
38.626306,-90.287054
38.623924,-90.22702
38.623924,-90.22702
38.67656,-90.279892
38.617742,-90.27356
38.617742,-90.27356
38.617742,-90.27356
38.61808,-90.27448
38.61808,-90.27448
38.61808,-90.27448
38.627536,-90.249261
38.627536,-90.249261
38.671544,-90.22687
38.638532,-90.261764
38.638532,-90.261764
38.589933,-90.272291
38.589933,-90.272291
38.629325,-90.25373
38.629325,-90.25373
38.629325,-90.25373
38.591435,-90.27327
38.591435,-90.27327
38.63287,-90.200533
38.63287,-90.200533
38.639393,-90.24843
38.638133,-90.226052
38.662495,-90.23943
38.636362,-90.254828
38.645341,-90.197062
38.645341,-90.197062
38.645341,-90.197062
38.645341,-90.197062
38.645341,-90.197062
38.645341,-90.197062
38.63835,-90.22932
38.636416,-90.18963
38.669845,-90.25749
38.630969,-90.19449
38.628439,-90.19485
38.688128,-90.21354
38.557529,-90.246354
38.557529,-90.246354
38.633526,-90.23918
38.633526,-90.23918
38.633526,-90.23918
38.644244,-90.26366
38.644244,-90.26366
38.72257,-90.23966
38.604231,-90.234169
38.669611,-90.28889
38.609065,-90.293741
38.585408,-90.23389
38.583813,-90.23578
38.583813,-90.23578
38.547232,-90.258466
38.547232,-90.258466
38.609011,-90.2539
38.641432,-90.24865
38.648674,-90.284634
38.648674,-90.284634
38.648674,-90.284634
38.648674,-90.284634
38.648674,-90.284634
38.648674,-90.284634
38.648674,-90.284634
38.671246,-90.261913
38.63335,-90.196864
38.676854,-90.202873
38.572981,-90.244288
38.653645,-90.283984
38.586939,-90.242423
38.584518,-90.25066
38.599593,-90.29764
38.606727,-90.227074
38.606727,-90.227074
38.630284,-90.20333
38.583474,-90.228647
38.583474,-90.228647
38.575732,-90.26859
38.591534,-90.243296
38.591534,-90.243296
38.592922,-90.26522
38.572545,-90.25393
38.632089,-90.194971
38.579524,-90.272686
38.625621,-90.1985
38.618829,-90.24451
38.649322,-90.296411
38.619612,-90.26723
38.609033,-90.29621
38.609033,-90.29621
38.660991,-90.2892
38.660991,-90.2892
38.660991,-90.2892
38.660991,-90.2892
38.660991,-90.2892
38.606399,-90.23989
38.56982,-90.277492
38.621484,-90.238746
38.621484,-90.238746
38.659701,-90.26284
38.660449,-90.22578
38.658394,-90.29019
38.654784,-90.207695
38.654784,-90.207695
38.680775,-90.24159
38.680775,-90.24159
38.680775,-90.24159
38.680775,-90.24159
38.680775,-90.24159
38.680775,-90.24159
38.680775,-90.24159
38.645172,-90.194293
38.645172,-90.194293
38.675843,-90.252932
38.560744,-90.267458
38.56643,-90.255792
38.636589,-90.227428
38.640447,-90.19897
38.640447,-90.19897
38.640447,-90.19897
38.640447,-90.19897
38.640447,-90.19897
38.631981,-90.19702
38.620757,-90.21395
38.620757,-90.21395
38.590743,-90.240975
38.590743,-90.240975
38.649895,-90.25996
38.649895,-90.25996
38.649895,-90.25996
38.649895,-90.25996
38.649895,-90.25996
38.649895,-90.25996
38.649895,-90.25996
38.652223,-90.261965
38.665291,-90.25726
38.665291,-90.25726
38.548928,-90.25674
38.615629,-90.28666
38.586535,-90.22728
38.586535,-90.22728
38.654386,-90.20595
38.662527,-90.21318
38.641387,-90.24224
38.641387,-90.24224
38.670656,-90.21865
38.670656,-90.21865
38.632595,-90.20229
38.687996,-90.24656
38.620794,-90.220857
38.620794,-90.220857
38.674364,-90.22359
38.626213,-90.23627
38.649966,-90.260173
38.613613,-90.268036
38.590937,-90.23394
38.590937,-90.23394
38.627591,-90.19718
38.627591,-90.19718
38.584011,-90.27091
38.584011,-90.27091
38.63235,-90.19568
38.627378,-90.23497
38.642189,-90.265033
38.642189,-90.265033
38.642189,-90.265033
38.642189,-90.265033
38.609069,-90.236835
38.599921,-90.21095
38.668403,-90.24085
38.589906,-90.250325
38.589906,-90.250325
38.589906,-90.250325
38.643328,-90.26166
38.643328,-90.26166
38.643328,-90.26166
38.643328,-90.26166
38.643328,-90.26166
38.643328,-90.26166
38.660215,-90.231938
38.680898,-90.22486
38.608254,-90.20912
38.66626,-90.213496
38.632089,-90.194971
38.621149,-90.198081
38.621149,-90.198081
38.631193,-90.28654
38.698893,-90.26057
38.630353,-90.258821
38.614445,-90.26649
38.597458,-90.27111
38.750764,-90.193632
38.618343,-90.20681
38.644128,-90.237575
38.644128,-90.237575
38.604556,-90.20841
38.588475,-90.27593
38.623648,-90.1901
38.642406,-90.257608
38.642406,-90.257608
38.603527,-90.23947
38.583505,-90.22824
38.583505,-90.22824
38.62896,-90.19488
38.588583,-90.24429
38.630041,-90.22934
38.680273,-90.26581
38.590102,-90.245418
38.590102,-90.245418
38.632747,-90.2
38.632747,-90.2
38.606491,-90.281151
38.658219,-90.200414
38.658219,-90.200414
38.641032,-90.240689
38.641032,-90.240689
38.546547,-90.260967
38.546547,-90.260967
38.546547,-90.260967
38.572788,-90.24381
38.650054,-90.260931
38.635012,-90.26479
38.71436,-90.236215
38.71436,-90.236215
38.707237,-90.259277
38.615629,-90.28666
38.631551,-90.23765
38.623827,-90.197797
38.623827,-90.197797
38.623436,-90.197263
38.623436,-90.197263
38.614382,-90.252067
38.583295,-90.24301
38.627714,-90.249994
38.627714,-90.249994
38.710178,-90.254982
38.628746,-90.1956
38.620545,-90.297153
38.639993,-90.25917
38.590761,-90.25587
38.590761,-90.25587
38.610251,-90.245549
38.610946,-90.20237
38.594545,-90.27091
38.583893,-90.292782
38.686151,-90.24587
38.627367,-90.256223
38.633303,-90.208299
38.592194,-90.297847
38.592194,-90.297847
38.573903,-90.26663
38.640538,-90.26188
38.626752,-90.19012
38.663111,-90.27927
38.617163,-90.19874
38.630687,-90.20163
38.630687,-90.20163
38.630687,-90.20163
38.648174,-90.28419
38.648174,-90.28419
38.648174,-90.28419
38.56757,-90.25241
38.641322,-90.250794
38.614848,-90.22393
38.614848,-90.22393
38.677078,-90.21463
38.626499,-90.19074
38.618315,-90.24201
38.618315,-90.24201
38.602771,-90.261241
38.609858,-90.23872
38.628454,-90.25249
38.655776,-90.20013
38.621484,-90.238746
38.619612,-90.26723
38.644888,-90.2537
38.585702,-90.236784
38.599436,-90.261697
38.599436,-90.261697
38.691501,-90.240987
38.700568,-90.26065
38.592556,-90.275497
38.592556,-90.275497
38.581401,-90.258587
38.630339,-90.30171
38.688269,-90.2468
38.582866,-90.24874
38.582866,-90.24874
38.671462,-90.25527
38.714574,-90.2396
38.714574,-90.2396
38.623396,-90.19737
38.623396,-90.19737
38.649403,-90.19259
38.670769,-90.256222
38.670769,-90.256222
38.670769,-90.256222
38.582146,-90.239169
38.582146,-90.239169
38.624183,-90.23727
38.613139,-90.20086
38.613139,-90.20086
38.613139,-90.20086
38.673119,-90.21956
38.608119,-90.202319
38.625096,-90.25139
38.625096,-90.25139
38.666642,-90.20462
38.612405,-90.26767
38.565266,-90.248228
38.616888,-90.22119
38.609068,-90.23684
38.597344,-90.2306
38.596463,-90.27329
38.596463,-90.27329
38.606123,-90.27409
38.628553,-90.190595
38.566691,-90.29424
38.674542,-90.23303
38.674542,-90.23303
38.589725,-90.236489
38.589725,-90.236489
38.630219,-90.19116
38.630687,-90.20163
38.65194,-90.26086
38.65194,-90.26086
38.65194,-90.26086
38.625915,-90.19407
38.638056,-90.21288
38.606063,-90.205594
38.627349,-90.25427
38.713173,-90.239688
38.629861,-90.1881
38.559524,-90.28092
38.608455,-90.200538
38.608455,-90.200538
38.563489,-90.24444
38.563489,-90.24444
38.672902,-90.202557
38.556439,-90.262536
38.658074,-90.248095
38.589933,-90.272291
38.589933,-90.272291
38.635291,-90.264401
38.667316,-90.2707
38.584585,-90.22701
38.616412,-90.20636
38.616412,-90.20636
38.633178,-90.30499
38.634742,-90.18778
38.634742,-90.18778
38.568342,-90.28284
38.630717,-90.256602
38.668582,-90.27914
38.668582,-90.27914
38.668582,-90.27914
38.628117,-90.190354
38.592876,-90.2784
38.592876,-90.2784
38.613608,-90.22793
38.61692,-90.28514
38.632973,-90.209782
38.629431,-90.19558
38.629431,-90.19558
38.629431,-90.19558
38.653253,-90.25722
38.653253,-90.25722
38.653253,-90.25722
38.617755,-90.19282
38.691526,-90.24464
38.661631,-90.27953
38.612161,-90.30878
38.612161,-90.30878
38.612161,-90.30878
38.616284,-90.232418
38.577981,-90.230247
38.581171,-90.23581
38.581171,-90.23581
38.632216,-90.20114
38.586056,-90.24317
38.575154,-90.27893
38.716957,-90.24158
38.652581,-90.282717
38.717255,-90.24314
38.602613,-90.2614
38.542914,-90.26523
38.585196,-90.3063
38.645641,-90.26074
38.64772,-90.27958
38.596974,-90.26409
38.612498,-90.26398
38.612498,-90.26398
38.588461,-90.22847
38.588461,-90.22847
38.588461,-90.22847
38.588461,-90.22847
38.609765,-90.22341
38.635019,-90.18898
38.669113,-90.28669
38.636763,-90.188915
38.672263,-90.286866
38.654865,-90.195844
38.550638,-90.26147
38.585015,-90.271758
38.64205,-90.23434
38.64205,-90.23434
38.600443,-90.23536
38.600443,-90.23536
38.586877,-90.277474
38.584885,-90.27251
38.61266,-90.26567
38.61266,-90.26567
38.54936,-90.2654
38.621824,-90.276194
38.621824,-90.276194
38.621824,-90.276194
38.621824,-90.276194
38.594709,-90.29425
38.594709,-90.29425
38.603323,-90.27327
38.578579,-90.2479
38.606461,-90.274015
38.585833,-90.2935
38.585833,-90.2935
38.672495,-90.27406
38.593061,-90.217132
38.609404,-90.27246
38.609404,-90.27246
38.632975,-90.204092
38.625795,-90.19839
38.617,-90.205432
38.561467,-90.28123
38.571808,-90.23316
38.571808,-90.23316
38.626228,-90.20314
38.546707,-90.262366
38.560329,-90.270492
38.64423,-90.256073
38.630969,-90.19449
38.630969,-90.19449
38.641893,-90.26228
38.716957,-90.24158
38.662518,-90.264922
38.579803,-90.30817
38.66462,-90.244087
38.587192,-90.25838
38.639424,-90.23132
38.658446,-90.200778
38.658446,-90.200778
38.681478,-90.25526
38.6077,-90.20464
38.627157,-90.254343
38.627157,-90.254343
38.672131,-90.20243
38.658448,-90.2779
38.658448,-90.2779
38.608445,-90.211277
38.608445,-90.211277
38.654816,-90.26991
38.654816,-90.26991
38.62469,-90.19625
38.650501,-90.19496
38.586144,-90.239549
38.662821,-90.20842
38.594409,-90.24522
38.650781,-90.263
38.687891,-90.24505
38.675507,-90.259778
38.686095,-90.24131
38.593514,-90.29424
38.61709,-90.23924
38.587168,-90.22239
38.558565,-90.283304
38.603761,-90.26368
38.579001,-90.239254
38.631976,-90.18997
38.631976,-90.18997
38.631976,-90.18997
38.631976,-90.18997
38.661589,-90.249884
38.59005,-90.25441
38.59005,-90.25441
38.62469,-90.19625
38.62469,-90.19625
38.603852,-90.291837
38.618058,-90.309085
38.644979,-90.187139
38.56134,-90.244693
38.56134,-90.244693
38.631456,-90.193169
38.64518,-90.245909
38.606052,-90.26973
38.548305,-90.26516
38.594013,-90.22857
38.64919,-90.202359
38.645793,-90.236346
38.601462,-90.23468
38.601462,-90.23468
38.631865,-90.195698
38.575259,-90.24677
38.575259,-90.24677
38.622783,-90.286542
38.609666,-90.20331
38.552879,-90.27008
38.662188,-90.206057
38.554688,-90.25519
38.643242,-90.25207
38.643242,-90.25207
38.631551,-90.23765
38.656595,-90.29952
38.630997,-90.20007
38.631932,-90.19977
38.629429,-90.19413
38.632962,-90.20977
38.632962,-90.20977
38.608718,-90.21202
38.608718,-90.21202
38.632973,-90.209782
38.632973,-90.209782
38.70568,-90.221803
38.70568,-90.221803
38.682091,-90.272244
38.682091,-90.272244
38.682091,-90.272244
38.682091,-90.272244
38.60625,-90.2689
38.699918,-90.25391
38.629606,-90.187927
38.64494,-90.274655
38.64494,-90.274655
38.64494,-90.274655
38.64494,-90.274655
38.64494,-90.274655
38.64494,-90.274655
38.64494,-90.274655
38.64494,-90.274655
38.655416,-90.29971
38.655416,-90.29971
38.56671,-90.246987
38.624921,-90.260233
38.613385,-90.19847
38.613385,-90.19847
38.613385,-90.19847
38.613385,-90.19847
38.584198,-90.2902
38.609152,-90.203758
38.609152,-90.203758
38.639074,-90.187761
38.639074,-90.187761
38.71866,-90.25015
38.629916,-90.19344
38.597351,-90.273235
38.636387,-90.1908
38.636387,-90.1908
38.585105,-90.26226
38.641327,-90.23862
38.644888,-90.2537
38.631425,-90.2394
38.56546,-90.25753
38.656034,-90.29432
38.564079,-90.26181
38.620167,-90.2671
38.606507,-90.22244
38.618101,-90.22073
38.618101,-90.22073
38.573632,-90.264436
38.66088,-90.24964
38.631516,-90.239628
38.631516,-90.239628
38.655747,-90.2947
38.655747,-90.2947
38.626513,-90.25976
38.623683,-90.19192
38.568787,-90.252949
38.63512,-90.187663
38.598714,-90.30511
38.64033,-90.250036
38.638396,-90.25728
38.638396,-90.25728
38.632982,-90.20414
38.632982,-90.20414
38.641351,-90.239214
38.629775,-90.208888
38.615688,-90.26426
38.614269,-90.272915
38.591145,-90.233182
38.707805,-90.255065
38.587495,-90.220533
38.600448,-90.250916
38.655057,-90.261292
38.62974,-90.194626
38.658448,-90.2779
38.593821,-90.255336
38.593821,-90.255336
38.638396,-90.25728
38.64423,-90.256073
38.597406,-90.273349
38.565502,-90.25185
38.648594,-90.26435
